DATE,OPEN,HIGH,LOW,CLOSE,VOL,Return_%,True_Range,Avg_Daily_Vol,Trading_Days
2010-08-20,107.57,110.39,106.75,107.53,978600000.0,-0.04,3.64,195720000.0,5
2010-08-27,108.04,108.57,104.29,106.86,1213400000.0,-1.09,4.28,242680000.0,5
2010-09-03,106.58,110.99,104.49,110.89,1066200000.0,4.04,6.5,213240000.0,5
2010-09-10,110.37,111.68,109.55,111.48,566700000.0,1.01,2.13,141675000.0,4
2010-09-17,112.58,113.29,111.98,112.49,952700000.0,-0.08,1.31,190540000.0,5
2010-09-24,112.88,114.9,112.18,114.82,1086400000.0,1.72,2.72,217280000.0,5
2010-10-01,114.86,115.79,113.18,114.61,979400000.0,-0.22,2.61,195880000.0,5
2010-10-08,114.37,116.86,113.18,116.54,887100000.0,1.9,3.68,177420000.0,5
2010-10-15,116.72,118.55,115.65,117.7,941100000.0,0.84,2.9,188220000.0,5
2010-10-22,117.74,119.09,116.02,118.35,951700000.0,0.52,3.07,190340000.0,5
2010-10-29,119.14,119.76,117.26,118.49,813000000.0,-0.55,2.5,162600000.0,5
2010-11-05,119.07,122.92,117.85,122.72,954800000.0,3.07,5.07,190960000.0,5
2010-11-12,122.34,122.95,119.65,120.2,961200000.0,-1.75,3.3,192240000.0,5
2010-11-19,120.58,121.05,117.59,120.29,990400000.0,-0.24,3.46,198080000.0,5
2010-11-26,119.69,120.24,117.99,118.8,619700000.0,-0.74,2.25,154925000.0,4
2010-12-03,118.5,123.03,117.74,122.89,1021000000.0,3.7,5.29,204200000.0,5
2010-12-10,122.63,124.6,122.41,124.48,689000000.0,1.51,2.19,137800000.0,5
2010-12-17,125.05,125.23,123.75,124.3,767900000.0,-0.6,1.48,153580000.0,5
2010-12-24,124.64,125.82,123.98,125.6,363100000.0,0.77,1.84,90775000.0,4
2010-12-31,125.13,126.2,125.04,125.75,339200000.0,0.5,1.16,67840000.0,5
2011-01-07,126.71,127.83,125.7,127.14,688600000.0,0.34,2.13,137720000.0,5
2011-01-14,126.58,129.33,126.2,129.3,587300000.0,2.15,3.13,117460000.0,5
2011-01-21,129.18,129.64,127.13,128.37,593600000.0,-0.63,2.51,148400000.0,4
2011-01-28,128.29,130.35,127.51,127.72,841500000.0,-0.44,2.84,168300000.0,5
2011-02-04,128.07,131.2,127.75,131.15,715200000.0,2.4,3.45,143040000.0,5
2011-02-11,131.44,133.28,131.3,133.11,658300000.0,1.27,1.98,131660000.0,5
2011-02-18,133.03,134.69,132.32,134.53,591300000.0,1.13,2.37,118260000.0,5
2011-02-25,133.12,134.56,129.7,132.33,862800000.0,-0.59,4.86,215700000.0,4
2011-03-04,132.82,133.69,130.35,132.47,1054200000.0,-0.26,3.34,210840000.0,5
2011-03-11,132.86,133.16,129.49,130.84,1072100000.0,-1.52,3.67,214420000.0,5
2011-03-18,129.99,130.48,125.28,127.76,1548000000.0,-1.72,5.2,309600000.0,5
2011-03-25,129.35,131.87,128.32,131.3,746800000.0,1.51,3.55,149360000.0,5
2011-04-01,131.58,133.77,130.44,133.15,661800000.0,1.19,3.33,132360000.0,5
2011-04-08,133.43,134.0,132.31,132.86,660600000.0,-0.43,1.69,132120000.0,5
2011-04-15,133.0,133.45,130.27,132.04,775900000.0,-0.72,3.18,155180000.0,5
2011-04-22,130.59,133.84,129.51,133.78,627100000.0,2.44,4.33,156775000.0,4
2011-04-29,133.68,136.57,133.2,136.43,595300000.0,2.06,3.37,119060000.0,5
2011-05-06,137.07,137.18,133.02,134.2,897100000.0,-2.09,4.16,179420000.0,5
2011-05-13,134.19,136.11,133.39,134.04,751500000.0,-0.11,2.72,150300000.0,5
2011-05-20,133.56,135.03,132.12,133.61,771700000.0,0.04,2.91,154340000.0,5
2011-05-27,131.98,133.87,131.38,133.51,752700000.0,1.16,2.49,150540000.0,5
2011-06-03,134.77,134.92,130.08,130.42,833000000.0,-3.23,4.84,208250000.0,4
2011-06-10,130.09,130.36,127.26,127.6,940000000.0,-1.91,3.1,188000000.0,5
2011-06-17,127.89,129.77,126.32,127.05,1210500000.0,-0.66,3.45,242100000.0,5
2011-06-24,126.62,129.81,126.19,126.81,1089800000.0,0.15,3.62,217960000.0,5
2011-07-01,126.89,134.1,126.64,133.92,1004500000.0,5.54,7.46,200900000.0,5
2011-07-08,133.78,135.7,133.11,134.4,673800000.0,0.46,2.59,168450000.0,4
2011-07-15,132.75,133.22,130.68,131.69,1060800000.0,-0.8,2.54,212160000.0,5
2011-07-22,131.08,134.82,129.63,134.58,871800000.0,2.67,5.19,174360000.0,5
2011-07-29,133.3,134.49,127.97,129.33,1031900000.0,-2.98,6.52,206380000.0,5
2011-08-05,130.84,130.96,116.86,120.08,2219600000.0,-8.22,14.1,443920000.0,5
2011-08-12,116.91,120.12,110.27,118.12,2884400000.0,1.03,9.85,576880000.0,5
2011-08-19,119.19,121.2,112.5,112.64,1732400000.0,-5.5,8.7,346480000.0,5
2011-08-26,115.17,119.4,112.41,117.97,1480000000.0,2.43,6.99,296000000.0,5
2011-09-02,119.56,123.51,117.43,117.85,1244200000.0,-1.43,6.08,248840000.0,5
2011-09-09,114.39,120.94,114.38,115.92,1125700000.0,1.34,6.56,281425000.0,4
2011-09-16,114.47,121.97,114.05,121.52,1509000000.0,6.16,7.92,301800000.0,5
2011-09-23,119.53,121.99,111.3,113.54,1597800000.0,-5.01,10.69,319560000.0,5
2011-09-30,114.61,119.56,112.98,113.15,1445700000.0,-1.27,6.58,289140000.0,5
2011-10-07,112.49,117.25,107.43,115.71,1678900000.0,2.86,9.82,335780000.0,5
2011-10-14,117.68,122.6,117.67,122.57,1145200000.0,4.16,4.93,229040000.0,5
2011-10-21,121.99,124.12,119.2,123.97,1288900000.0,1.62,4.92,257780000.0,5
2011-10-28,124.17,129.42,122.21,128.6,1380000000.0,3.57,7.21,276000000.0,5
2011-11-04,127.16,128.62,121.52,125.48,1430000000.0,-1.32,7.1,286000000.0,5
2011-11-11,125.39,128.02,122.86,126.66,1180800000.0,1.01,5.16,236160000.0,5
2011-11-18,126.19,127.45,121.23,121.98,1126600000.0,-3.34,6.22,225320000.0,5
2011-11-25,120.2,120.35,116.2,116.34,770000000.0,-3.21,4.15,192500000.0,4
2011-12-02,119.54,126.5,118.82,124.86,1132400000.0,4.45,7.68,226480000.0,5
2011-12-09,126.84,127.26,123.65,126.05,1091900000.0,-0.62,3.61,218380000.0,5
2011-12-16,124.95,125.57,121.3,121.59,1119200000.0,-2.69,4.27,223840000.0,5
2011-12-23,122.06,126.43,120.03,126.39,815200000.0,3.55,6.4,163040000.0,5
2011-12-30,126.17,126.82,124.73,125.5,424300000.0,-0.53,2.09,106075000.0,4
2012-01-06,127.76,128.38,126.43,127.71,642900000.0,-0.04,1.95,160725000.0,4
2012-01-13,128.0,129.7,127.41,128.84,625100000.0,0.66,2.29,125020000.0,5
2012-01-20,130.08,131.95,128.9,131.95,560100000.0,1.44,3.05,140025000.0,4
2012-01-27,131.51,133.4,130.6,131.82,751200000.0,0.24,2.8,150240000.0,5
2012-02-03,130.51,134.62,130.06,134.54,744400000.0,3.09,4.56,148880000.0,5
2012-02-10,133.98,135.59,133.64,134.36,699100000.0,0.28,1.95,139820000.0,5
2012-02-17,135.32,136.63,134.25,136.41,792800000.0,0.81,2.38,158560000.0,5
2012-02-24,136.73,137.2,135.5,136.93,501700000.0,0.15,1.7,125425000.0,4
2012-03-02,136.02,138.19,135.8,137.31,726600000.0,0.95,2.39,145320000.0,5
2012-03-09,137.1,137.93,134.36,137.57,726400000.0,0.34,3.57,145280000.0,5
2012-03-16,137.55,140.78,137.09,140.3,751300000.0,2.0,3.69,150260000.0,5
2012-03-23,140.21,141.28,138.55,139.65,625100000.0,-0.4,2.73,125020000.0,5
2012-03-30,140.65,141.83,139.09,140.81,689200000.0,0.11,2.74,137840000.0,5
2012-04-06,140.64,142.21,139.26,139.79,591800000.0,-0.6,2.95,147950000.0,4
2012-04-13,138.03,139.84,135.76,137.14,840600000.0,-0.64,4.08,168120000.0,5
2012-04-20,137.84,139.36,136.58,137.95,761500000.0,0.08,2.78,152300000.0,5
2012-04-27,136.54,140.79,135.94,140.39,726600000.0,2.82,4.85,145320000.0,5
2012-05-04,140.11,141.66,136.92,137.0,712700000.0,-2.22,4.74,142540000.0,5
2012-05-11,136.51,137.56,134.49,135.61,865600000.0,-0.66,3.07,173120000.0,5
2012-05-18,134.31,135.61,129.55,129.74,1146400000.0,-3.4,6.06,229280000.0,5
2012-05-25,130.16,133.23,129.95,132.1,883300000.0,1.49,3.28,176660000.0,5
2012-06-01,133.16,133.93,128.16,128.16,764700000.0,-3.75,5.77,191175000.0,4
2012-06-08,128.39,133.53,127.14,133.1,879500000.0,3.67,6.39,175900000.0,5
2012-06-15,134.17,134.26,131.16,134.14,923900000.0,-0.02,3.1,184780000.0,5
2012-06-22,133.58,136.25,132.33,133.46,810600000.0,-0.09,3.92,162120000.0,5
2012-06-29,132.05,136.27,130.85,136.1,777600000.0,3.07,5.42,155520000.0,5
2012-07-06,136.48,137.8,134.85,135.49,487400000.0,-0.73,2.95,121850000.0,4
2012-07-13,135.38,136.23,132.6,135.75,686600000.0,0.27,3.63,137320000.0,5
2012-07-20,135.44,138.18,134.55,136.47,622400000.0,0.76,3.63,124480000.0,5
2012-07-27,134.47,139.07,133.03,138.68,840900000.0,3.13,6.04,168180000.0,5
2012-08-03,138.52,139.64,135.58,139.35,723100000.0,0.6,4.06,144620000.0,5
2012-08-10,139.72,140.92,139.56,140.84,475700000.0,0.8,1.36,95140000.0,5
2012-08-17,140.6,142.3,140.04,142.18,455700000.0,1.12,2.26,91140000.0,5
2012-08-24,141.98,143.09,140.22,141.51,528100000.0,-0.33,2.87,105620000.0,5
2012-08-31,141.89,142.08,140.19,141.16,458500000.0,-0.51,1.89,91700000.0,5
2012-09-07,141.04,144.39,140.13,144.33,486500000.0,2.33,4.26,121625000.0,4
2012-09-14,144.19,148.11,143.46,147.24,658200000.0,2.12,4.65,131640000.0,5
2012-09-21,146.94,147.19,145.63,145.87,608700000.0,-0.73,1.56,121740000.0,5
2012-09-28,145.15,146.24,142.95,143.97,637900000.0,-0.81,3.29,127580000.0,5
2012-10-05,144.52,147.16,143.83,146.14,619700000.0,1.12,3.33,123940000.0,5
2012-10-12,145.6,146.12,142.58,142.89,599300000.0,-1.86,3.54,119860000.0,5
2012-10-19,143.23,146.52,142.77,143.39,679000000.0,0.11,3.75,135800000.0,5
2012-10-26,143.15,143.67,140.39,141.35,718400000.0,-1.26,3.28,143680000.0,5
2012-11-02,141.85,143.72,140.68,141.56,342100000.0,-0.2,3.04,114033333.0,3
2012-11-09,141.35,143.52,137.55,138.16,852400000.0,-2.26,5.97,170480000.0,5
2012-11-16,138.59,139.25,134.7,136.37,829800000.0,-1.6,4.55,165960000.0,5
2012-11-23,137.9,141.4,136.41,141.35,418400000.0,2.5,4.99,104600000.0,4
2012-11-30,140.65,142.51,139.0,142.15,693500000.0,1.07,3.51,138700000.0,5
2012-12-07,142.8,142.92,140.37,142.41,611400000.0,-0.27,2.55,122280000.0,5
2012-12-14,142.21,144.55,141.88,142.1,670700000.0,-0.08,2.67,134140000.0,5
2012-12-21,142.47,145.58,141.94,142.79,886300000.0,0.22,3.64,177260000.0,5
2012-12-28,142.48,142.71,139.87,140.03,477500000.0,-1.72,2.84,119375000.0,4
2013-01-04,139.66,146.61,139.54,146.37,697600000.0,4.8,7.07,174400000.0,4
2013-01-11,145.85,147.15,144.98,147.07,566600000.0,0.84,2.17,113320000.0,5
2013-01-18,146.89,148.49,146.2,148.33,591300000.0,0.98,2.29,118260000.0,5
2013-01-25,148.33,150.25,147.98,150.25,510000000.0,1.29,2.27,127500000.0,4
2013-02-01,150.29,151.42,149.51,151.24,596700000.0,0.63,1.91,119340000.0,5
2013-02-08,150.32,151.89,149.43,151.8,677400000.0,0.98,2.46,135480000.0,5
2013-02-15,151.74,152.61,151.39,152.11,517500000.0,0.24,1.22,103500000.0,5
2013-02-22,152.37,153.28,149.94,151.89,545400000.0,-0.32,3.34,136350000.0,4
2013-03-01,152.63,152.87,148.73,152.11,880700000.0,-0.34,4.14,176140000.0,5
2013-03-08,151.76,155.65,151.52,155.44,524500000.0,2.42,4.13,104900000.0,5
2013-03-15,155.32,156.8,155.13,155.83,547000000.0,0.33,1.67,109400000.0,5
2013-03-22,154.34,155.95,153.59,155.6,647900000.0,0.82,2.36,129580000.0,5
2013-03-29,156.01,156.85,154.35,156.67,441100000.0,0.42,2.5,110275000.0,4
2013-04-05,156.59,157.21,153.77,155.16,646500000.0,-0.91,3.44,129300000.0,5
2013-04-12,155.27,159.71,154.75,158.8,550700000.0,2.27,4.96,110140000.0,5
2013-04-19,158.0,158.13,153.55,155.48,908900000.0,-1.59,4.58,181780000.0,5
2013-04-26,155.78,159.27,154.75,158.24,596500000.0,1.58,4.52,119300000.0,5
2013-05-03,158.67,161.88,158.1,161.37,584100000.0,1.7,3.78,116820000.0,5
2013-05-10,161.49,163.7,161.42,163.41,464600000.0,1.19,2.28,92920000.0,5
2013-05-17,163.2,167.04,162.82,166.94,561200000.0,2.29,4.22,112240000.0,5
2013-05-24,166.78,169.07,163.94,165.31,787600000.0,-0.88,5.13,157520000.0,5
2013-05-31,167.04,167.78,163.13,163.45,588800000.0,-2.15,4.65,147200000.0,4
2013-06-07,163.83,165.1,160.25,164.8,926200000.0,0.59,4.85,185240000.0,5
2013-06-14,165.31,165.4,161.3,163.18,747400000.0,-1.29,4.1,149480000.0,5
2013-06-21,164.29,165.99,157.47,159.07,1050400000.0,-3.18,8.52,210080000.0,5
2013-06-28,157.41,161.82,155.73,160.42,809300000.0,1.91,6.09,161860000.0,5
2013-07-05,161.26,163.08,160.22,163.02,484500000.0,1.09,2.86,121125000.0,4
2013-07-12,163.86,167.93,163.08,167.51,588600000.0,2.23,4.85,117720000.0,5
2013-07-19,167.97,169.27,167.07,169.17,458500000.0,0.71,2.2,91700000.0,5
2013-07-26,169.41,169.86,167.52,169.11,492000000.0,-0.18,2.34,98400000.0,5
2013-08-02,168.68,170.97,168.11,170.95,508800000.0,1.35,2.86,101760000.0,5
2013-08-09,170.57,170.96,168.55,169.31,420500000.0,-0.74,2.41,84100000.0,5
2013-08-16,168.46,169.9,165.5,165.83,513000000.0,-1.56,4.4,102600000.0,5
2013-08-23,165.64,166.83,164.19,166.62,537600000.0,0.59,2.64,107520000.0,5
2013-08-30,166.79,167.3,163.05,163.65,610500000.0,-1.88,4.25,122100000.0,5
2013-09-06,165.23,166.98,163.7,166.04,462700000.0,0.49,3.28,115675000.0,4
2013-09-13,166.45,169.56,166.45,169.33,443800000.0,1.73,3.11,88760000.0,5
2013-09-20,171.16,173.6,170.04,170.72,671800000.0,-0.26,3.56,134360000.0,5
2013-09-27,170.49,170.65,168.47,168.91,504400000.0,-0.93,2.18,100880000.0,5
2013-10-04,167.48,169.5,166.84,168.89,658000000.0,0.84,2.66,131600000.0,5
2013-10-11,167.42,170.32,164.53,170.26,744300000.0,1.7,5.79,148860000.0,5
2013-10-18,169.21,174.51,169.08,174.39,697000000.0,3.06,5.43,139400000.0,5
2013-10-25,174.45,176.0,173.96,175.95,500200000.0,0.86,2.04,100040000.0,5
2013-11-01,175.89,177.51,175.22,176.21,589000000.0,0.18,2.29,117800000.0,5
2013-11-08,176.69,177.64,174.76,177.29,552500000.0,0.34,2.88,110500000.0,5
2013-11-15,177.12,180.12,176.09,180.05,456600000.0,1.65,4.03,91320000.0,5
2013-11-22,180.35,180.83,177.98,180.81,497700000.0,0.26,2.85,99540000.0,5
2013-11-29,181.13,181.75,180.37,181.0,281200000.0,-0.07,1.38,70300000.0,4
2013-12-06,181.09,181.43,178.35,180.94,573900000.0,-0.08,3.08,114780000.0,5
2013-12-13,181.47,181.67,177.76,178.11,505100000.0,-1.85,3.91,101020000.0,5
2013-12-20,178.95,181.99,177.32,181.56,754600000.0,1.46,4.67,150920000.0,5
2013-12-27,182.45,184.18,182.07,183.85,256200000.0,0.77,2.11,64050000.0,4
2014-01-03,183.87,184.69,182.48,182.89,344000000.0,-0.53,2.21,86000000.0,4
2014-01-10,183.49,184.22,182.08,184.14,483400000.0,0.35,2.14,96680000.0,5
2014-01-17,183.67,184.94,181.34,183.64,533500000.0,-0.02,3.6,106700000.0,5
2014-01-24,184.7,184.77,178.83,178.89,491100000.0,-3.15,5.94,122775000.0,4
2014-01-31,179.06,179.81,176.88,178.18,821500000.0,-0.49,2.93,164300000.0,5
2014-02-07,177.97,179.87,173.71,179.68,887700000.0,0.96,6.16,177540000.0,5
2014-02-14,179.7,184.36,179.21,184.02,501700000.0,2.4,5.15,100340000.0,5
2014-02-21,184.18,184.95,182.6,183.89,430100000.0,-0.16,2.35,107525000.0,4
2014-02-28,184.28,187.15,184.2,186.29,574600000.0,1.09,2.95,114920000.0,5
2014-03-07,184.65,188.96,183.75,188.26,620600000.0,1.96,5.21,124120000.0,5
2014-03-14,187.97,188.71,184.44,184.66,587600000.0,-1.76,4.27,117520000.0,5
2014-03-21,185.59,189.02,185.47,186.2,656800000.0,0.33,3.55,131360000.0,5
2014-03-28,186.84,187.34,183.9,185.49,589100000.0,-0.72,3.44,117820000.0,5
2014-04-04,186.67,189.7,185.52,186.4,514500000.0,-0.14,4.18,102900000.0,5
2014-04-11,185.95,187.17,181.31,181.51,694100000.0,-2.39,5.86,138820000.0,5
2014-04-18,182.93,186.91,181.44,186.39,500000000.0,1.89,5.47,125000000.0,4
2014-04-25,186.44,188.4,185.87,186.29,416600000.0,-0.08,2.53,83320000.0,5
2014-05-02,187.05,189.14,184.96,188.06,511800000.0,0.54,4.18,102360000.0,5
2014-05-09,187.14,189.05,186.01,187.96,445200000.0,0.44,3.04,89040000.0,5
2014-05-16,188.8,190.42,186.48,188.05,478300000.0,-0.4,3.94,95660000.0,5
2014-05-23,187.69,190.48,187.07,190.35,387100000.0,1.42,3.41,77420000.0,5
2014-05-30,191.06,192.8,190.95,192.68,279400000.0,0.85,1.85,69850000.0,4
2014-06-06,192.95,195.43,191.97,195.38,356000000.0,1.26,3.46,71200000.0,5
2014-06-13,195.35,196.05,193.11,194.13,379300000.0,-0.62,2.94,75860000.0,5
2014-06-20,193.89,196.6,193.66,195.94,464000000.0,1.06,2.94,92800000.0,5
2014-06-27,195.99,196.5,194.13,195.82,405300000.0,-0.09,2.37,81060000.0,5
2014-07-04,195.7,198.29,195.53,198.2,266100000.0,1.28,2.76,66525000.0,4
2014-07-11,197.82,197.98,195.06,196.61,406000000.0,-0.61,2.92,81200000.0,5
2014-07-18,197.61,198.26,195.43,197.71,519700000.0,0.05,2.83,103940000.0,5
2014-07-25,197.09,199.06,196.43,197.72,334600000.0,0.32,2.63,66920000.0,5
2014-08-01,197.76,198.45,191.57,192.5,626800000.0,-2.66,6.88,125360000.0,5
2014-08-08,192.87,194.3,190.55,193.24,591500000.0,0.19,3.75,118300000.0,5
2014-08-15,193.97,196.65,192.94,195.72,414500000.0,0.9,3.71,82900000.0,5
2014-08-22,196.8,199.76,196.69,199.19,351200000.0,1.21,3.07,70240000.0,5
2014-08-29,200.14,200.82,199.15,200.71,283300000.0,0.28,1.67,56660000.0,5
2014-09-05,200.97,201.58,199.41,201.11,317300000.0,0.07,2.17,79325000.0,4
2014-09-12,200.92,201.21,198.56,199.13,404200000.0,-0.89,2.65,80840000.0,5
2014-09-19,199.16,201.9,198.38,200.7,560500000.0,0.77,3.52,112100000.0,5
2014-09-26,200.35,200.38,196.27,197.9,598100000.0,-1.22,4.11,119620000.0,5
2014-10-03,196.2,198.3,192.35,196.52,683100000.0,0.16,5.95,136620000.0,5
2014-10-10,197.34,197.6,190.49,190.54,871800000.0,-3.45,7.11,174360000.0,5
2014-10-17,190.46,191.15,181.92,188.47,1312400000.0,-1.04,9.23,262480000.0,5
2014-10-24,188.13,196.49,188.07,196.43,709500000.0,4.41,8.42,141900000.0,5
2014-10-31,195.73,201.82,195.03,201.66,592500000.0,3.03,6.79,118500000.0,5
2014-11-07,201.92,203.6,200.06,203.34,475200000.0,0.7,3.54,95040000.0,5
2014-11-14,203.38,204.83,203.13,204.24,376700000.0,0.42,1.7,75340000.0,5
2014-11-21,203.85,207.84,203.65,206.68,454000000.0,1.39,4.19,90800000.0,5
2014-11-28,207.17,207.87,206.8,207.2,265100000.0,0.01,1.07,66275000.0,4
2014-12-05,206.4,208.47,205.38,208.0,429800000.0,0.78,3.09,85960000.0,5
2014-12-12,207.52,208.12,200.85,200.89,755000000.0,-3.19,7.27,151000000.0,5
2014-12-19,201.98,212.97,197.86,206.52,1206100000.0,2.25,15.11,241220000.0,5
2014-12-26,206.75,208.85,206.46,208.44,370800000.0,0.82,2.39,92700000.0,4
2015-01-02,208.22,208.97,204.18,205.43,404900000.0,-1.34,4.79,101225000.0,4
2015-01-09,204.17,206.42,198.86,204.25,809900000.0,0.04,7.56,161980000.0,5
2015-01-16,204.41,205.48,198.55,201.63,940500000.0,-1.36,6.93,188100000.0,5
2015-01-23,202.4,206.26,200.17,204.97,545800000.0,1.27,6.09,136450000.0,4
2015-01-30,204.71,205.56,198.68,199.45,765800000.0,-2.57,6.88,153160000.0,5
2015-02-06,200.05,207.24,197.86,205.55,645300000.0,2.75,9.38,129060000.0,5
2015-02-13,204.77,209.84,204.14,209.78,465700000.0,2.45,5.7,93140000.0,5
2015-02-20,209.4,211.33,208.73,211.24,390100000.0,0.88,2.6,97525000.0,4
2015-02-27,210.94,212.24,210.48,210.66,400800000.0,-0.13,1.76,80160000.0,5
2015-03-06,210.78,212.06,207.1,207.5,577300000.0,-1.56,4.96,115460000.0,5
2015-03-13,207.74,208.79,204.4,205.83,613400000.0,-0.92,4.39,122680000.0,5
2015-03-20,206.71,211.27,205.86,210.41,755000000.0,1.79,5.41,151000000.0,5
2015-03-27,210.42,211.11,204.12,205.74,581100000.0,-2.22,6.99,116220000.0,5
2015-04-03,206.98,208.61,204.51,206.44,447200000.0,-0.26,4.1,111800000.0,4
2015-04-10,205.37,210.09,205.21,210.04,443200000.0,2.27,4.88,88640000.0,5
2015-04-17,209.87,211.04,207.01,207.95,509000000.0,-0.91,4.03,101800000.0,5
2015-04-24,209.06,211.97,208.9,211.65,407000000.0,1.24,3.07,81400000.0,5
2015-05-01,212.33,212.48,207.62,210.72,556700000.0,-0.76,4.86,111340000.0,5
2015-05-08,211.23,212.02,206.76,211.62,563400000.0,0.18,5.26,112680000.0,5
2015-05-15,211.57,212.61,208.62,212.44,462500000.0,0.41,3.99,92500000.0,5
2015-05-22,212.24,213.78,212.16,212.99,345700000.0,0.35,1.62,69140000.0,5
2015-05-29,212.4,212.98,210.2,211.14,417400000.0,-0.59,2.78,104350000.0,4
2015-06-05,211.94,212.67,208.98,209.77,546200000.0,-1.02,3.69,109240000.0,5
2015-06-12,209.64,212.09,207.69,210.01,538000000.0,0.18,4.4,107600000.0,5
2015-06-19,208.64,213.34,207.79,210.81,632800000.0,1.04,5.55,126560000.0,5
2015-06-26,211.91,212.59,209.16,209.82,432800000.0,-0.99,3.43,86560000.0,5
2015-07-03,208.05,209.83,205.28,207.31,625900000.0,-0.36,4.55,156475000.0,4
2015-07-10,205.77,208.17,204.11,207.48,729400000.0,0.83,4.06,145880000.0,5
2015-07-17,208.99,212.55,208.94,212.48,481400000.0,1.67,3.61,96280000.0,5
2015-07-24,212.75,213.18,207.6,208.0,445400000.0,-2.23,5.58,89080000.0,5
2015-07-31,206.94,211.45,206.26,210.5,556300000.0,1.72,5.19,111260000.0,5
2015-08-07,210.46,211.31,206.87,207.95,515500000.0,-1.19,4.44,103100000.0,5
2015-08-14,209.28,210.67,205.36,209.42,540700000.0,0.07,5.31,108140000.0,5
2015-08-21,208.71,210.68,197.52,197.83,864600000.0,-5.21,13.16,172920000.0,5
2015-08-28,187.49,199.84,182.4,199.28,1650800000.0,6.29,17.44,330160000.0,5
2015-09-04,198.11,199.13,190.73,192.59,938800000.0,-2.79,8.4,187760000.0,5
2015-09-11,195.94,199.47,194.25,196.74,543600000.0,0.41,5.22,135900000.0,4
2015-09-18,196.95,202.89,194.96,195.45,792600000.0,-0.76,7.93,158520000.0,5
2015-09-25,196.44,197.68,190.56,192.85,666900000.0,-1.83,7.12,133380000.0,5
2015-10-02,191.78,195.03,186.93,195.0,843100000.0,1.68,8.1,168620000.0,5
2015-10-09,196.46,201.9,196.33,201.33,621100000.0,2.48,5.57,124220000.0,5
2015-10-16,201.42,203.29,198.94,203.27,492200000.0,0.92,4.35,98440000.0,5
2015-10-23,202.5,207.95,201.65,207.51,576200000.0,2.47,6.3,115240000.0,5
2015-10-30,207.3,209.44,205.79,207.93,504400000.0,0.3,3.65,100880000.0,5
2015-11-06,208.32,211.66,208.17,210.04,466600000.0,0.83,3.49,93320000.0,5
2015-11-13,209.31,209.49,202.44,202.54,549600000.0,-3.23,7.05,109920000.0,5
2015-11-20,202.32,210.12,202.18,209.31,542200000.0,3.45,7.94,108440000.0,5
2015-11-27,209.38,209.98,207.41,209.56,253100000.0,0.09,2.57,63275000.0,4
2015-12-04,209.75,211.0,204.75,209.62,678200000.0,-0.06,6.25,135640000.0,5
2015-12-11,209.23,209.73,201.51,201.88,695100000.0,-3.51,8.22,139020000.0,5
2015-12-18,202.07,208.48,199.83,200.02,958000000.0,-1.01,8.65,191600000.0,5
2015-12-25,201.41,206.33,200.09,205.68,369600000.0,2.12,6.24,92400000.0,4
2016-01-01,204.86,207.79,203.87,203.87,336700000.0,-0.48,3.92,84175000.0,4
2016-01-08,200.49,201.9,191.58,191.92,908500000.0,-4.27,10.32,181700000.0,5
2016-01-15,193.01,194.86,185.52,187.81,1147000000.0,-2.69,9.34,229400000.0,5
2016-01-22,189.96,190.76,181.02,190.52,845800000.0,0.29,9.74,211450000.0,4
2016-01-29,189.92,193.88,187.06,193.72,811400000.0,2.0,6.82,162280000.0,5
2016-02-05,192.53,194.58,187.1,187.95,844100000.0,-2.38,7.48,168820000.0,5
2016-02-12,185.77,188.34,181.09,186.63,870900000.0,0.46,7.25,174180000.0,5
2016-02-19,188.77,193.32,187.63,192.0,473400000.0,1.71,5.69,118350000.0,4
2016-02-26,193.87,196.68,189.32,195.09,606400000.0,0.63,7.36,121280000.0,5
2016-03-04,195.11,201.35,193.33,200.43,594600000.0,2.73,8.02,118920000.0,5
2016-03-11,199.34,202.81,197.38,202.76,613800000.0,1.72,5.43,122760000.0,5
2016-03-18,202.16,205.23,201.05,204.38,568800000.0,1.1,4.18,113760000.0,5
2016-03-25,204.07,205.23,201.74,203.12,335900000.0,-0.47,3.49,83975000.0,4
2016-04-01,203.61,207.14,202.4,206.92,450700000.0,1.63,4.74,90140000.0,5
2016-04-08,206.83,207.07,203.09,204.5,463900000.0,-1.13,3.98,92780000.0,5
2016-04-15,205.25,208.6,203.7,207.78,436500000.0,1.23,4.9,87300000.0,5
2016-04-22,207.78,210.92,207.0,208.97,436900000.0,0.57,3.92,87380000.0,5
2016-04-29,208.26,209.81,205.03,206.33,459000000.0,-0.93,4.78,91800000.0,5
2016-05-06,206.92,208.18,203.88,205.72,417700000.0,-0.58,4.3,83540000.0,5
2016-05-13,205.57,208.54,204.38,204.76,419700000.0,-0.39,4.16,83940000.0,5
2016-05-20,204.96,207.34,202.78,205.49,532900000.0,0.26,4.56,106580000.0,5
2016-05-27,205.51,210.25,204.99,210.24,348300000.0,2.3,5.26,69660000.0,5
2016-06-03,210.56,210.93,208.86,210.28,344600000.0,-0.13,2.07,86150000.0,4
2016-06-10,210.7,212.52,209.43,210.07,379700000.0,-0.3,3.09,75940000.0,5
2016-06-17,209.36,210.37,205.59,206.52,618600000.0,-1.36,4.78,123720000.0,5
2016-06-24,208.82,210.87,202.72,203.24,687000000.0,-2.67,8.15,137400000.0,5
